Date,Open,High,Low,Close,Adj Close,Volume,Interest_Rate,Oil_Price
3/9/2021,307.470001,313.730011,306.920013,311.769989,309.89209,80391100,0,64.02
3/10/2021,316.160004,316.470001,310.170013,310.880005,309.007477,76798100,1.1,64.45
3/11/2021,315.769989,319.859985,314.850006,318.040009,316.124359,53484800,1.1,66.02
3/12/2021,313.859985,318.230011,311.390015,315.459991,313.559845,69315600,1.12,65.59
3/15/2021,315.790009,319,314.100006,318.829987,316.909546,42955700,1.1,65.36
3/16/2021,321.089996,324.200012,319.100006,320.579987,318.649048,54925900,1.05,64.82
3/17/2021,317.450012,323.850006,315.679993,321.899994,319.96106,78258700,1.05,64.55
3/18/2021,316.869995,317.880005,311.570007,312.040009,310.160492,82718100,1.04,59.95
3/19/2021,311.869995,314.730011,309.660004,313.140015,311.253845,78446200,1.07,61.43
3/22/2021,315.209991,320.73999,315.209991,318.609985,317.090851,56194800,1.11,61.48
3/23/2021,319.730011,321.089996,316.380005,317.220001,315.70752,53455400,1.09,57.75
3/24/2021,318.630005,318.670013,311.720001,311.869995,310.382996,64803700,1.12,61.12
3/25/2021,309.970001,312.890015,307.390015,311.329987,309.845612,78729000,1.15,58.47
3/26/2021,311.109985,316.329987,309.670013,316,314.493317,63519600,1.15,60.93
3/29/2021,315.450012,316.98999,312.470001,315.910004,314.403778,54608000,1.19,61.49
3/30/2021,313.890015,314.910004,311.540009,314.320007,312.82132,44635700,1.19,60.55
3/31/2021,316.160004,320.73999,315.809998,319.130005,317.608429,55032500,1.18,59.19
4/1/2021,323.070007,324.709991,322.809998,324.570007,323.022491,55685600,1.15,61.41
4/5/2021,327.130005,331.839996,326.880005,331.049988,329.471588,42172500,1.16,58.73
4/6/2021,330.730011,332.829987,330.019989,330.820007,329.242676,33537200,1.2,59.34
4/7/2021,330.329987,332.480011,329.369995,331.619995,330.038849,32046400,0,59.77
4/8/2021,334.559998,335.269989,333.73999,335.079987,333.48233,29940800,1.3,59.61
4/9/2021,333.679993,337.320007,332.920013,337.109985,335.502655,36664900,1.29,59.29
4/12/2021,336.040009,337.100006,334.730011,336.670013,335.064789,25833000,1.29,59.7
4/13/2021,338.23999,341.079987,338.019989,340.600006,338.976074,30374000,1.34,60.2
4/14/2021,340.850006,340.980011,335.670013,336.51001,334.905579,42564300,1.37,63.15
4/15/2021,339.470001,342.01001,336.220001,341.609985,339.981232,36342800,1.37,63.42
4/16/2021,342.149994,342.230011,340.079987,342.01001,340.379333,40860100,1.38,63.16
4/19/2021,340.390015,341.579987,336.899994,338.880005,337.264252,34533100,1.54,63.33
4/20/2021,338.200012,339.519989,334.380005,336.410004,334.806061,38081800,1.44,62.61
4/21/2021,335.089996,339.480011,333.970001,339.290009,337.672302,36598100,1.45,61.34
4/22/2021,338.890015,339.899994,334.01001,335.200012,333.601776,45936100,1.42,61.45
4/23/2021,335.850006,340.769989,335.850006,339.420013,337.801666,36381900,1.47,62.18
4/26/2021,339.670013,341.920013,338.899994,341.630005,340.001129,30812000,1.54,62.02
4/27/2021,341.929993,342.149994,339.170013,340.149994,338.528229,33187200,1.56,63.03
4/28/2021,339.809998,340.850006,338.329987,339,337.383667,33615700,1.59,63.81
4/29/2021,342.369995,342.799988,336.899994,340.220001,338.59787,37708900,1.55,65
4/30/2021,337.700012,340.26001,337.049988,337.98999,336.37851,38263400,1.53,63.5
5/3/2021,339.230011,340,335.730011,336.190002,334.587097,29729700,1.54,64.46
5/4/2021,333.559998,333.890015,326.209991,330.140015,328.565948,65147000,1.64,65.72
5/5/2021,332.25,333.140015,328.230011,329.029999,327.461243,46219300,1.62,65.63
5/6/2021,328.76001,331.670013,326.450012,331.51001,329.929382,46814300,1.62,64.73
5/7/2021,334.369995,336.649994,331.690002,334.200012,332.606567,53324500,1.63,64.96
5/10/2021,332.779999,332.959991,325.549988,325.76001,324.206818,60700500,1.71,64.92
5/11/2021,319.700012,326.130005,319.019989,325.309998,323.758942,71963600,1.74,65.31
5/12/2021,320.230011,322.619995,316,316.890015,315.37912,91164900,1.69,65.96
5/13/2021,319.920013,322.399994,316.899994,319.339996,317.817413,69877800,1.63,63.82
5/14/2021,322.600006,327.329987,322.079987,326.390015,324.833801,44370000,1.62,65.32
5/17/2021,324.630005,326.369995,321.450012,324.410004,322.863251,39395000,1.63,66.24
5/18/2021,325.390015,326.649994,321.940002,322.220001,320.683655,36528500,1.67,65.49
